AÑO,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,ESTRATO,P204,P207,P208A
2023,017760,100,11,02,140306,7,1,2,33
2023,017760,100,11,03,140306,7,1,1,15
2023,017760,100,11,04,140306,7,1,1,13
2023,017760,100,11,05,140306,7,1,1,11
2023,017760,100,11,06,140306,7,1,1,9
2023,017760,100,11,07,140306,7,1,1,3
2023,017760,101,11,01,140306,7,1,1,37
2023,017760,101,11,02,140306,7,1,2,33
2023,017760,101,11,03,140306,7,1,1,15
2023,017760,101,11,04,140306,7,1,1,9
2023,017760,101,11,05,140306,7,1,2,2
2023,017760,103,11,01,140306,7,1,1,41
2023,017760,103,11,02,140306,7,1,2,41
2023,017760,103,11,03,140306,7,1,2,18
2023,017760,103,11,04,140306,7,1,2,14
2023,017760,103,11,05,140306,7,1,1,7
2023,017760,103,11,06,140306,7,1,1,79
2023,017760,104,11,01,140306,7,1,1,79
2023,017761,109,11,01,140308,7,1,1,82
2023,017761,109,11,02,140308,7,1,1,54
2023,017761,110,11,01,140308,7,1,2,66
2023,017761,112,11,01,140308,7,1,1,72
2023,017761,112,11,02,140308,7,1,2,65
2023,017761,112,11,03,140308,7,2,2,21
2023,017761,112,11,04,140308,7,2,1,3
2023,017761,248,11,01,140308,7,1,1,64
2023,017761,248,11,02,140308,7,1,2,71
2023,017761,248,11,03,140308,7,2,2,31
2023,017761,248,11,04,140308,7,2,2,0
2023,017761,248,11,05,140308,7,2,2,37
2023,017761,248,11,06,140308,7,2,1,15
2023,017761,248,11,07,140308,7,2,1,12
2023,017761,248,11,08,140308,7,2,1,8
2023,017761,249,11,01,140308,7,1,1,66
2023,017761,249,11,02,140308,7,1,2,47
2023,017761,249,11,03,140308,7,1,2,10
2023,017761,249,11,04,140308,7,1,2,10
2023,017761,250,11,01,140308,7,1,1,52
2023,017761,250,11,02,140308,7,1,2,50
2023,017761,250,11,03,140308,7,1,2,20
2023,017761,251,11,01,140308,7,1,2,48
2023,017761,252,11,01,140308,7,1,2,47
2023,017761,252,11,02,140308,7,1,1,30
2023,017761,252,11,03,140308,7,1,1,27
2023,017761,252,11,04,140308,7,1,1,29
2023,017761,252,11,05,140308,7,1,1,20
2023,017762,037,11,01,140119,7,1,1,50
2023,017762,037,11,02,140119,7,2,1,27
2023,017762,038,11,01,140119,7,1,1,58
2023,017762,038,11,02,140119,7,1,2,57
2023,017762,040,11,01,140119,7,1,1,49
2023,017762,040,11,02,140119,7,2,1,47
2023,017762,144,11,01,140119,7,1,1,73
2023,017762,144,11,02,140119,7,1,2,70
2023,017762,145,11,01,140119,7,1,1,75
2023,017762,145,11,02,140119,7,1,2,72
2023,017762,145,11,03,140119,7,1,1,47
2023,017762,146,11,01,140119,7,1,1,52
2023,017762,147,11,01,140119,7,1,1,30
2023,017762,147,11,02,140119,7,1,2,9
2023,017762,148,11,01,140119,7,1,1,70
2023,017762,148,11,02,140119,7,1,2,44
2023,017762,148,11,03,140119,7,1,1,11
2023,017762,148,11,04,140119,7,1,2,10
2023,017763,021,11,01,140303,7,1,1,49
2023,017763,021,11,02,140303,7,1,2,51
2023,017763,021,11,03,140303,7,1,2,19
2023,017763,021,11,04,140303,7,1,1,12
2023,017763,022,11,01,140303,7,1,2,49
2023,017763,022,11,02,140303,7,1,2,26
2023,017763,022,11,03,140303,7,1,1,22
2023,017763,022,11,04,140303,7,1,2,18
2023,017763,022,11,05,140303,7,1,2,82
2023,017763,023,11,01,140303,7,1,1,41
2023,017763,023,11,02,140303,7,1,2,44
2023,017763,023,11,03,140303,7,1,1,22
2023,017763,023,11,04,140303,7,1,1,20
2023,017763,023,11,05,140303,7,1,2,16
2023,017763,023,11,06,140303,7,1,2,13
2023,017763,024,11,01,140303,7,1,1,31
2023,017763,024,11,02,140303,7,1,2,32
2023,017763,024,11,03,140303,7,1,2,10
2023,017763,024,11,04,140303,7,1,2,6
2023,017763,024,11,05,140303,7,1,1,72
2023,017763,125,11,01,140303,7,1,1,33
2023,017763,125,11,02,140303,7,1,2,36
2023,017763,125,11,03,140303,7,1,2,11
2023,017763,125,11,04,140303,7,1,2,3
2023,017763,125,11,05,140303,7,1,2,1
2023,017763,125,11,06,140303,7,1,2,72
2023,017763,125,11,07,140303,7,1,1,28
2023,017763,126,11,01,140303,7,1,1,49
2023,017763,126,11,02,140303,7,1,2,52
2023,017763,126,11,03,140303,7,1,1,16
2023,017763,126,11,04,140303,7,1,1,14
2023,017763,126,11,05,140303,7,1,1,18
2023,017763,126,11,06,140303,7,1,2,18
2023,017763,126,11,07,140303,7,1,2,0
2023,017763,127,11,01,140303,7,1,1,38
2023,017763,127,11,02,140303,7,1,2,31
2023,017763,127,11,03,140303,7,1,1,13
2023,017763,127,11,04,140303,7,1,2,8
2023,017763,127,11,05,140303,7,1,2,5
2023,017763,127,11,06,140303,7,1,2,1
2023,017763,128,11,01,140303,7,1,1,43
2023,017763,128,11,02,140303,7,1,2,49
2023,017763,128,11,03,140303,7,1,2,11
2023,017763,128,11,04,140303,7,1,1,5
2023,017764,001,11,01,140205,7,1,2,34
2023,017764,001,11,02,140205,7,1,1,16
2023,017764,001,11,03,140205,7,1,1,4
2023,017764,002,11,01,140205,7,1,1,41
2023,017764,002,11,02,140205,7,1,2,48
2023,017764,002,11,03,140205,7,1,2,12
2023,017764,002,11,04,140205,7,1,1,10
2023,017764,106,11,01,140205,7,1,1,57
2023,017764,106,11,02,140205,7,1,2,78
2023,017764,106,11,03,140205,7,1,2,55
2023,017764,107,11,01,140205,7,1,2,43
2023,017764,107,11,02,140205,7,1,2,10
2023,017764,108,11,01,140205,7,1,1,40
2023,017764,108,11,02,140205,7,1,2,26
2023,017764,108,11,03,140205,7,1,2,6
2023,017764,108,11,04,140205,7,1,1,3
2023,017764,109,11,01,140205,7,1,2,47
2023,017764,109,11,02,140205,7,1,1,21
2023,017764,109,11,03,140205,7,1,1,13
2023,017764,109,11,04,140205,7,1,1,9
2023,017764,109,11,05,140205,7,1,1,6
2023,017764,110,11,01,140205,7,1,1,55
2023,017764,110,11,02,140205,7,1,2,37
2023,017764,110,11,03,140205,7,1,1,21
2023,017764,110,11,04,140205,7,1,1,17
2023,017764,110,11,05,140205,7,1,1,12
2023,017764,110,11,06,140205,7,1,2,9
2023,017764,110,11,07,140205,7,1,1,7
2023,017764,111,11,01,140205,7,1,1,46
2023,017764,111,11,02,140205,7,1,2,46
2023,017764,111,11,03,140205,7,1,1,12
2023,017764,111,11,04,140205,7,1,2,14
2023,017764,111,11,05,140205,7,1,2,12
2023,017764,111,11,06,140205,7,1,1,11
2023,017765,069,11,01,140305,7,1,1,33
2023,017765,069,11,02,140305,7,1,2,30
2023,017765,069,11,03,140305,7,1,2,13
2023,017765,069,11,04,140305,7,1,1,12
2023,017765,069,11,05,140305,7,1,2,10
2023,017765,069,11,06,140305,7,1,2,7
2023,017765,069,11,07,140305,7,1,1,5
2023,017765,069,11,08,140305,7,1,2,1
2023,017765,070,11,01,140305,7,1,1,73
2023,017765,070,11,02,140305,7,1,2,66
2023,017765,070,11,03,140305,7,1,2,32
2023,017765,070,11,04,140305,7,1,2,47
2023,017765,070,11,05,140305,7,1,1,17
2023,017765,070,11,06,140305,7,1,2,12
2023,017765,070,11,07,140305,7,1,1,40
2023,017765,071,11,01,140305,7,1,1,45
2023,017765,071,11,02,140305,7,1,2,39
2023,017765,071,11,03,140305,7,1,2,20
2023,017765,071,11,04,140305,7,1,2,17
2023,017765,071,11,05,140305,7,1,1,14
2023,017765,071,11,06,140305,7,1,1,6
2023,017765,072,11,01,140305,7,1,1,32
2023,017765,072,11,02,140305,7,1,2,34
2023,017765,072,11,03,140305,7,1,1,12
2023,017765,072,11,04,140305,7,1,2,5
2023,017765,212,11,01,140305,7,1,1,60
2023,017765,212,11,02,140305,7,1,2,56
2023,017765,214,11,01,140305,7,1,1,33
2023,017765,214,11,02,140305,7,1,2,28
2023,017765,214,11,03,140305,7,1,2,7
2023,017765,214,11,04,140305,7,1,2,3
2023,017765,215,11,01,140305,7,1,1,87
2023,017765,216,11,01,140305,7,1,1,69
2023,017765,216,11,02,140305,7,1,2,68
2023,017766,009,11,01,140308,7,1,2,59
2023,017766,010,11,01,140308,7,1,1,81
2023,017766,010,11,02,140308,7,1,1,50
2023,017766,011,11,01,140308,7,1,2,43
2023,017766,011,11,02,140308,7,1,2,25
2023,017766,011,11,03,140308,7,1,2,14
2023,017766,011,11,04,140308,7,1,1,9
2023,017766,011,11,05,140308,7,1,1,3
2023,017766,012,11,01,140308,7,1,2,64
2023,017766,012,11,02,140308,7,1,1,34
2023,017766,085,11,01,140308,7,1,1,56
2023,017766,085,11,02,140308,7,1,2,50
2023,017766,085,11,03,140308,7,1,1,15
2023,017766,085,11,04,140308,7,1,1,12
2023,017766,086,11,01,140308,7,1,1,66
2023,017766,086,11,02,140308,7,1,2,77
2023,017766,086,11,03,140308,7,1,2,49
2023,017766,087,11,01,140308,7,1,2,49
2023,017766,087,11,02,140308,7,1,1,17
2023,017766,087,11,03,140308,7,1,2,14
2023,017766,087,11,04,140308,7,1,1,11
2023,017766,088,11,01,140308,7,1,1,79
2023,017766,088,11,02,140308,7,1,2,68
2023,017766,088,11,03,140308,7,1,1,48
2023,017767,049,11,01,140305,8,1,1,49
2023,017767,049,11,02,140305,8,1,2,47
2023,017767,049,11,03,140305,8,1,1,26
2023,017767,050,11,01,140305,8,1,1,68
2023,017767,050,11,02,140305,8,1,2,56
2023,017767,051,11,01,140305,8,1,1,40
2023,017767,051,11,02,140305,8,1,2,37
2023,017767,051,11,03,140305,8,1,2,18
2023,017767,051,11,04,140305,8,1,2,16
2023,017767,051,11,05,140305,8,1,1,9
2023,017767,051,11,06,140305,8,1,2,4
2023,017767,052,11,01,140305,8,1,1,58
2023,017767,052,11,02,140305,8,1,2,50
2023,017767,052,11,03,140305,8,1,2,20
2023,017767,052,11,04,140305,8,1,2,12
2023,017767,109,11,01,140305,8,1,1,67
2023,017767,109,11,02,140305,8,1,2,64
2023,017767,109,11,03,140305,8,1,2,26
2023,017767,109,11,04,140305,8,1,2,4
2023,017767,110,11,01,140305,8,1,1,40
2023,017767,110,11,02,140305,8,1,2,34
2023,017767,110,11,03,140305,8,1,1,15
2023,017767,110,11,04,140305,8,1,2,13
2023,017767,110,11,05,140305,8,1,1,11
2023,017767,110,11,06,140305,8,1,1,8
2023,017767,110,11,07,140305,8,1,1,3
2023,017767,111,11,01,140305,8,1,2,88
2023,017767,112,11,01,140305,8,1,1,44
2023,017767,112,11,02,140305,8,1,2,48
2023,017767,112,11,03,140305,8,1,1,18
2023,017767,112,11,04,140305,8,1,1,16
2023,017767,112,11,05,140305,8,1,1,10
2023,017767,112,11,06,140305,8,1,2,21
2023,017767,112,11,07,140305,8,1,1,21
2023,017767,112,11,08,140305,8,1,2,1
2023,017770,209,11,01,140301,7,1,1,55
2023,017770,209,11,02,140301,7,1,2,35
2023,017770,209,11,03,140301,7,1,1,18
2023,017770,209,11,04,140301,7,1,1,10
2023,017770,210,11,01,140301,7,1,1,43
2023,017770,210,11,02,140301,7,1,2,47
2023,017770,210,11,03,140301,7,1,1,15
2023,017770,210,11,04,140301,7,1,1,12
2023,017770,210,11,05,140301,7,1,2,10
2023,017770,211,12,01,140301,7,1,1,55
2023,017770,211,12,02,140301,7,1,2,55
2023,017770,211,12,03,140301,7,1,1,22
2023,017770,211,12,04,140301,7,2,1,28
2023,017770,211,22,01,140301,7,1,1,24
2023,017770,211,22,02,140301,7,1,2,20
2023,017770,211,22,03,140301,7,1,2,2
2023,017770,211,22,04,140301,7,1,1,1
2023,017770,212,11,01,140301,7,1,1,42
2023,017770,461,11,01,140301,7,1,1,56
2023,017770,461,11,02,140301,7,1,2,51
2023,017770,461,11,03,140301,7,1,1,28
2023,017770,461,11,04,140301,7,1,1,26
2023,017770,461,11,05,140301,7,1,2,20
2023,017770,461,11,06,140301,7,1,1,1
2023,017770,461,11,07,140301,7,1,1,31
2023,017770,462,11,01,140301,7,1,1,32
2023,017770,462,11,02,140301,7,1,2,30
2023,017770,462,11,03,140301,7,1,2,6
2023,017770,462,11,04,140301,7,1,1,1
2023,017770,463,11,01,140301,7,1,1,43
2023,017770,463,11,02,140301,7,1,2,37
2023,017770,463,11,03,140301,7,1,1,21
2023,017770,463,11,04,140301,7,1,2,18
2023,017770,463,11,05,140301,7,1,1,15
2023,017770,463,11,06,140301,7,1,1,15
2023,017770,463,11,07,140301,7,1,2,9
2023,017771,174,11,01,140312,7,1,1,42
2023,017771,174,11,02,140312,7,1,2,33
2023,017771,174,11,03,140312,7,1,2,12
2023,017771,174,11,04,140312,7,1,1,4
2023,017771,177,11,01,140312,7,1,1,54
2023,017771,177,11,02,140312,7,1,2,50
2023,017771,389,11,01,140312,7,1,1,60
2023,017771,392,11,01,140312,7,1,1,52
2023,017771,392,11,02,140312,7,1,2,40
2023,017771,392,11,03,140312,7,1,2,17
2023,017771,392,11,04,140312,7,1,1,12
2023,017771,392,11,05,140312,7,1,1,8
2023,017771,392,11,06,140312,7,1,2,21
2023,017771,392,11,07,140312,7,1,1,5
2023,017771,392,11,08,140312,7,1,2,82
2023,017771,419,11,01,140312,7,1,1,76
2023,017771,419,11,02,140312,7,1,2,48
2023,017771,420,11,01,140312,7,1,1,70
2023,017771,420,11,02,140312,7,1,2,63
2023,017771,420,11,03,140312,7,1,1,29
2023,017771,420,11,04,140312,7,1,2,30
2023,017771,420,11,05,140312,7,1,2,0
2023,017771,421,11,01,140312,7,1,1,48
2023,017771,421,11,02,140312,7,1,2,48
2023,017771,421,11,03,140312,7,1,2,26
2023,017771,432,11,01,140312,7,1,1,34
2023,017771,432,11,02,140312,7,1,2,34
2023,017771,432,11,03,140312,7,1,1,6
2023,017771,432,11,04,140312,7,1,1,1
2023,017771,432,11,05,140312,7,1,2,59
2023,017772,017,11,01,140308,7,1,1,56
2023,017772,018,11,01,140308,7,1,2,50
2023,017772,018,11,02,140308,7,1,1,61
2023,017772,019,11,01,140308,7,1,1,60
2023,017772,020,11,01,140308,7,1,2,48
2023,017772,020,11,02,140308,7,1,1,40
2023,017772,020,11,03,140308,7,1,2,12
2023,017772,020,11,04,140308,7,1,1,8
2023,017772,089,11,01,140308,7,1,1,61
2023,017772,089,11,02,140308,7,1,2,49
2023,017772,089,11,03,140308,7,1,2,23
2023,017772,089,11,04,140308,7,1,2,8
2023,017772,089,11,05,140308,7,1,2,17
2023,017772,090,11,01,140308,7,1,1,62
2023,017772,090,11,02,140308,7,1,2,56
2023,017772,090,11,03,140308,7,1,1,22
2023,017772,090,11,04,140308,7,1,1,20
2023,017772,091,11,01,140308,7,1,1,67
2023,017772,091,11,02,140308,7,1,2,63
2023,017772,091,11,03,140308,7,1,1,39
2023,017772,091,11,04,140308,7,1,1,18
2023,017772,091,11,05,140308,7,1,1,16
2023,017772,092,11,01,140308,7,1,1,60
2023,017772,092,11,02,140308,7,1,2,42
2023,017772,092,11,03,140308,7,1,1,22
2023,017772,092,11,04,140308,7,1,1,18
2023,017772,092,11,05,140308,7,1,2,13
2023,017772,092,11,06,140308,7,1,2,3
2023,017773,081,11,01,140305,7,1,1,66
2023,017773,081,11,02,140305,7,1,2,58
2023,017773,081,11,03,140305,7,1,2,36
2023,017773,081,11,04,140305,7,1,2,27
2023,017773,082,11,01,140305,7,1,2,48
2023,017773,082,11,02,140305,7,1,1,6
2023,017773,083,11,01,140305,7,1,1,69
2023,017773,083,11,02,140305,7,1,2,67
2023,017773,083,11,03,140305,7,2,2,13
2023,017773,083,11,04,140305,7, , , 
2023,017773,084,11,01,140305,7,1,1,63
2023,017773,084,11,02,140305,7,1,2,57
2023,017773,084,11,03,140305,7,1,1,26
2023,017773,211,11,01,140305,7,1,1,67
2023,017773,211,11,02,140305,7,1,2,62
2023,017773,211,11,03,140305,7,1,1,42
2023,017773,211,11,04,140305,7,1,2,43
2023,017773,211,11,05,140305,7,1,1,20
2023,017773,211,11,06,140305,7,1,1,15
2023,017773,211,11,07,140305,7,1,2,14
2023,017773,213,11,01,140305,7,1,1,61
2023,017773,213,11,02,140305,7, , , 
2023,017773,213,11,03,140305,7, , , 
2023,017773,217,11,01,140305,7,1,2,51
2023,017773,217,11,02,140305,7,1,2,46
2023,017773,219,11,01,140305,7,1,2,55
2023,017773,219,11,02,140305,7,1,1,43
2023,017774,209,11,01,140308,7,1,1,70
2023,017774,209,11,02,140308,7,1,2,65
2023,017774,209,11,03,140308,7,1,1,29
2023,017774,210,11,01,140308,7,1,1,53
2023,017774,210,11,02,140308,7,1,2,38
2023,017774,210,11,03,140308,7,1,2,20
2023,017774,210,11,04,140308,7,1,2,18
2023,017774,210,11,05,140308,7,1,1,11
2023,017774,210,11,06,140308,7,1,1,4
2023,017774,210,11,07,140308,7, , , 
2023,017774,211,11,01,140308,7,1,2,49
2023,017774,211,11,02,140308,7,1,1,18
2023,017774,211,11,03,140308,7,1,1,14
2023,017774,212,11,01,140308,7,1,1,52
2023,017774,212,11,02,140308,7,1,2,49
2023,017774,212,11,03,140308,7,1,1,28
2023,017774,212,11,04,140308,7,1,1,22
2023,017774,212,11,05,140308,7,1,1,21
2023,017774,558,11,01,140308,7,1,1,63
2023,017774,558,11,02,140308,7,1,2,54
2023,017774,558,11,03,140308,7,1,2,19
2023,017774,558,11,04,140308,7,2,1,32
2023,017774,558,11,05,140308,7,2,2,43
2023,017774,558,11,06,140308,7,2,1,2
2023,017774,559,11,01,140308,7,1,1,55
2023,017774,559,11,02,140308,7,1,2,35
2023,017774,559,11,03,140308,7,1,2,20
2023,017774,559,11,04,140308,7,1,2,15
2023,017774,559,11,05,140308,7,1,2,5
2023,017774,560,11,01,140308,7,1,1,71
2023,017774,560,11,02,140308,7,1,2,67
2023,017774,561,11,01,140308,7,1,1,43
2023,017774,561,11,02,140308,7,1,2,42
2023,017774,561,11,03,140308,7,1,1,21
2023,017774,561,11,04,140308,7,1,1,18
2023,017774,561,11,05,140308,7,1,1,13
2023,017774,561,11,06,140308,7,1,2,4
2023,017775,033,11,01,140204,8,1,1,37
2023,017775,033,11,02,140204,8,1,2,34
2023,017775,033,11,03,140204,8,1,1,15
2023,017775,033,11,04,140204,8,1,2,11
2023,017775,033,11,05,140204,8,1,1,7
2023,017775,034,11,01,140204,8,1,1,68
2023,017775,039,11,01,140204,8,1,1,48
2023,017775,039,11,02,140204,8,1,2,43
2023,017775,039,11,03,140204,8,1,2,26
2023,017775,039,11,04,140204,8,1,2,24
2023,017775,039,11,05,140204,8,1,1,21
2023,017775,039,11,06,140204,8,1,2,18
2023,017775,039,11,07,140204,8,1,1,0
2023,017775,039,11,08,140204,8, , , 
2023,017775,081,11,01,140204,8,1,1,41
2023,017775,081,11,02,140204,8,1,2,35
2023,017775,081,11,03,140204,8,1,1,13
2023,017775,081,11,04,140204,8,1,2,5
2023,017775,082,11,01,140204,8,1,1,59
2023,017775,082,11,02,140204,8,1,2,61
2023,017775,083,11,01,140204,8,1,1,39
2023,017775,083,11,02,140204,8,1,2,39
2023,017775,083,11,03,140204,8,1,1,19
2023,017775,083,11,04,140204,8,1,1,9
2023,017775,083,11,05,140204,8, , , 
2023,017776,061,11,01,140306,7,1,1,52
2023,017776,061,11,02,140306,7,1,2,58
2023,017776,061,11,03,140306,7,1,2,22
2023,017776,061,11,04,140306,7,1,1,20
2023,017776,062,11,01,140306,7,1,2,27
2023,017776,062,11,02,140306,7,1,1,31
2023,017776,062,11,03,140306,7,1,2,6
2023,017776,062,11,04,140306,7,1,1,3
2023,017776,062,11,05,140306,7,1,1,2
2023,017776,062,11,06,140306,7,1,2,1
2023,017776,062,11,07,140306,7,2,1,24
2023,017776,062,11,08,140306,7,2,2,14
2023,017776,063,11,01,140306,7,1,2,38
2023,017776,063,11,02,140306,7,1,2,19
2023,017776,063,11,03,140306,7,1,2,18
2023,017776,063,11,04,140306,7,1,1,15
2023,017776,063,11,05,140306,7,1,1,8
2023,017776,064,11,01,140306,7,1,1,57
2023,017776,064,11,02,140306,7,1,2,44
2023,017776,064,11,03,140306,7,1,1,19
2023,017776,064,11,04,140306,7,1,1,10
2023,017776,064,11,05,140306,7,1,1,6
2023,017776,064,11,06,140306,7,1,2,26
2023,017776,064,11,07,140306,7,1,1,9
2023,017776,064,11,08,140306,7,1,1,7
2023,017776,064,11,09,140306,7,1,2,6
2023,017776,064,11,10,140306,7,1,2,2
2023,017776,064,11,11,140306,7,1,1,0
2023,017776,064,11,12,140306,7, , , 
2023,017776,441,11,01,140306,7,1,2,83
2023,017776,441,11,02,140306,7,1,2,62
2023,017776,441,11,03,140306,7,1,1,49
2023,017776,441,11,04,140306,7,1,1,45
2023,017776,441,11,05,140306,7,1,1,43
2023,017776,441,11,06,140306,7,1,1,43
2023,017776,441,11,07,140306,7,2,1,27
2023,017776,441,11,08,140306,7,2,2,22
2023,017776,441,11,09,140306,7,2,1,2
2023,017776,441,11,10,140306,7,2,1,0
2023,017776,442,11,01,140306,7,1,2,59
2023,017776,442,11,02,140306,7,1,1,38
2023,017776,442,11,03,140306,7,1,1,29
2023,017776,442,11,04,140306,7,1,2,25
2023,017776,442,11,05,140306,7,1,2,0
2023,017776,443,11,01,140306,7,1,1,52
2023,017776,443,11,02,140306,7,1,2,49
2023,017776,443,11,03,140306,7,1,1,26
2023,017776,443,11,04,140306,7,1,1,24
2023,017776,443,11,05,140306,7,1,1,18
2023,017776,443,11,06,140306,7,1,1,12
2023,017776,443,11,07,140306,7,1,1,6
2023,017776,444,11,01,140306,7,1,1,56
2023,017776,444,11,02,140306,7,1,2,52
2023,017776,444,11,03,140306,7,1,1,34
2023,017776,444,11,04,140306,7,1,2,26
2023,017776,444,11,05,140306,7,1,1,4
2023,017776,444,11,06,140306,7,1,2,1
2023,017777,125,11,01,140307,7,1,1,39
2023,017777,125,11,02,140307,7,1,2,39
2023,017777,125,11,03,140307,7,1,1,2
2023,017777,126,11,01,140307,7,1,2,57
2023,017777,126,11,02,140307,7,1,1,36
2023,017777,126,11,03,140307,7, , , 
2023,017777,126,11,04,140307,7, , , 
2023,017777,127,11,01,140307,7,1,1,35
2023,017777,127,11,02,140307,7,1,1,14
2023,017777,127,11,03,140307,7,1,1,8
2023,017777,127,11,04,140307,7,1,1,4
2023,017777,128,11,01,140307,7,1,1,76
2023,017777,128,11,02,140307,7,1,2,83
2023,017777,408,11,01,140307,7,1,1,58
2023,017777,408,11,02,140307,7,1,2,53
2023,017777,408,11,03,140307,7,1,1,21
2023,017777,408,11,04,140307,7,1,1,41
2023,017777,408,11,05,140307,7,1,2,32
2023,017777,408,11,06,140307,7,1,1,9
2023,017777,408,11,07,140307,7,1,1,2
2023,017777,409,11,01,140307,7,1,1,70
2023,017777,409,11,02,140307,7,1,2,62
2023,017777,409,11,03,140307,7,1,1,23
2023,017777,410,11,01,140307,7,1,1,26
2023,017777,410,11,02,140307,7,1,2,27
2023,017777,410,11,03,140307,7,1,1,5
2023,017777,410,11,04,140307,7,1,2,0
2023,017777,412,11,01,140307,7,1,1,57
2023,017777,412,11,02,140307,7,1,2,53
2023,017777,412,11,03,140307,7,1,1,16
2023,017778,017,11,01,140116,7,1,2,45
2023,017778,017,11,02,140116,7,1,2,22
2023,017778,018,11,01,140116,7,1,1,71
2023,017778,018,11,02,140116,7,1,2,66
2023,017778,019,11,01,140116,7,1,1,44
2023,017778,020,11,01,140116,7,1,1,70
2023,017778,020,11,02,140116,7,1,2,38
2023,017778,020,11,03,140116,7,1,2,2
2023,017778,113,11,01,140116,7,1,2,74
2023,017778,113,11,02,140116,7,2,1,66
2023,017778,113,11,03,140116,7, , , 
2023,017778,114,11,01,140116,7,1,1,59
2023,017778,114,11,02,140116,7,1,2,51
2023,017778,114,11,03,140116,7,1,1,13
2023,017778,114,11,04,140116,7,1,2,32
2023,017778,121,11,01,140116,7,1,2,36
2023,017778,121,11,02,140116,7,1,2,17
2023,017778,121,11,03,140116,7,1,1,8
2023,017778,121,11,04,140116,7,1,2,6
2023,017778,121,11,05,140116,7,1,2,2
2023,017778,122,11,01,140116,7,1,1,62
2023,017778,122,11,02,140116,7,1,2,49
2023,017778,122,11,03,140116,7,1,2,88
2023,017778,122,11,04,140116,7,1,1,41
2023,017779,005,11,01,140307,7,1,2,62
2023,017779,005,11,02,140307,7,1,1,22
2023,017779,005,11,03,140307,7,2,1,18
2023,017779,006,11,01,140307,7,1,1,49
2023,017779,006,11,02,140307,7,1,2,94
2023,017779,006,11,03,140307,7,1,2,55
2023,017779,007,11,01,140307,7,1,1,63
2023,017779,007,11,02,140307,7,1,2,58
2023,017779,007,11,03,140307,7,1,1,19
2023,017779,007,11,04,140307,7,1,1,14
2023,017779,157,11,01,140307,7,1,1,67
2023,017779,161,11,01,140307,7,1,1,57
2023,017779,161,11,02,140307,7,1,2,52
2023,017779,161,11,03,140307,7,1,2,20
2023,017779,161,11,04,140307,7,1,2,18
2023,017779,162,11,01,140307,7,1,2,32
2023,017779,162,11,02,140307,7,1,2,13
2023,017779,162,11,03,140307,7,1,2,8
2023,017779,162,11,04,140307,7,1,1,6
2023,017779,163,11,01,140307,7,1,1,54
2023,017779,163,11,02,140307,7,1,2,74
2023,017779,163,11,03,140307,7,1,2,49
2023,017779,163,11,04,140307,7,1,2,58
2023,017779,163,11,05,140307,7,2,2,52
2023,017779,164,11,01,140307,7,1,2,61
